timeid,method,spot,districtid
24,state,hot,413
24,neighborhood,hot,416
24,state,hot,416
24,neighborhood,hot,417
24,neighborhood,hot,418
24,state,hot,418
24,neighborhood,cold,420
24,neighborhood,hot,421
24,neighborhood,hot,425
24,state,hot,425
24,neighborhood,cold,429
24,state,cold,429
24,neighborhood,cold,433
24,neighborhood,hot,438
24,neighborhood,hot,445
24,state,hot,445
24,neighborhood,cold,446
24,neighborhood,cold,449
24,neighborhood,cold,450
24,neighborhood,cold,451
24,neighborhood,hot,454
24,state,hot,454
24,neighborhood,hot,455
24,state,hot,455
24,neighborhood,hot,458
24,neighborhood,cold,463
24,state,cold,463
24,neighborhood,cold,465
24,neighborhood,hot,469
24,state,hot,469
24,neighborhood,cold,474
24,neighborhood,cold,478
24,neighborhood,hot,481
24,neighborhood,hot,483
24,neighborhood,hot,487
24,neighborhood,hot,488
24,neighborhood,hot,493
24,state,hot,493
24,neighborhood,hot,498
24,state,hot,498
24,neighborhood,hot,499
24,neighborhood,hot,506
24,state,hot,506
24,neighborhood,cold,512
24,neighborhood,hot,513
24,neighborhood,cold,515
24,neighborhood,hot,517
24,neighborhood,cold,518
24,neighborhood,hot,526
24,state,hot,526
24,neighborhood,cold,529
24,neighborhood,cold,535
24,state,cold,535
24,neighborhood,cold,537
24,neighborhood,cold,538
24,neighborhood,cold,542
24,state,cold,542
24,neighborhood,hot,544
24,state,hot,544
24,neighborhood,cold,545
24,neighborhood,hot,546
24,state,hot,546
24,neighborhood,hot,548
24,neighborhood,hot,549
24,neighborhood,hot,552
24,state,hot,552
24,neighborhood,hot,553
24,state,hot,553
24,neighborhood,cold,556
24,neighborhood,cold,557
24,neighborhood,cold,558
24,neighborhood,cold,560
24,neighborhood,cold,562
24,neighborhood,hot,563
24,neighborhood,hot,566
24,state,hot,566
24,neighborhood,hot,567
24,state,hot,567
24,neighborhood,hot,568
24,neighborhood,hot,571
24,state,hot,571
24,neighborhood,cold,572
24,neighborhood,cold,574
24,neighborhood,hot,578
24,neighborhood,hot,579
24,state,hot,579
24,neighborhood,hot,583
24,state,hot,583
24,neighborhood,cold,585
24,neighborhood,cold,587
24,neighborhood,cold,588
24,neighborhood,hot,591
24,state,hot,591
24,neighborhood,cold,593
24,neighborhood,cold,600
24,neighborhood,hot,603
24,neighborhood,cold,605
24,neighborhood,hot,607
24,neighborhood,hot,610
24,neighborhood,cold,622
24,state,cold,622
24,neighborhood,hot,624
24,neighborhood,cold,626
24,neighborhood,cold,627
24,neighborhood,cold,628
24,neighborhood,cold,629
24,neighborhood,cold,631
24,neighborhood,cold,639
24,state,hot,641
24,neighborhood,cold,642
24,neighborhood,cold,646
24,neighborhood,cold,648
24,state,hot,649
24,neighborhood,hot,651
24,neighborhood,hot,652
24,neighborhood,cold,657
24,neighborhood,cold,661
24,neighborhood,cold,663
24,neighborhood,hot,665
24,neighborhood,hot,666
24,state,hot,666
24,neighborhood,cold,668
24,neighborhood,cold,670
24,neighborhood,hot,672
24,state,hot,672
24,neighborhood,cold,677
24,neighborhood,cold,678
24,state,cold,678
24,state,hot,682
24,neighborhood,hot,684
24,neighborhood,cold,685
24,neighborhood,hot,686
24,state,hot,686
24,neighborhood,hot,697
24,state,hot,699
24,neighborhood,hot,707
24,neighborhood,cold,712
24,neighborhood,cold,713
24,neighborhood,hot,715
24,state,hot,715
24,neighborhood,hot,718
24,neighborhood,cold,731
24,state,cold,732
24,neighborhood,hot,734
24,neighborhood,cold,736
24,neighborhood,hot,737
24,state,hot,737
24,neighborhood,hot,740
24,neighborhood,hot,742
24,state,hot,742
25,neighborhood,cold,102
25,neighborhood,hot,103
25,neighborhood,hot,104
25,state,hot,104
25,neighborhood,cold,108
25,neighborhood,hot,109
25,neighborhood,hot,110
25,neighborhood,hot,111
25,neighborhood,cold,116
25,neighborhood,hot,119
25,neighborhood,cold,121
25,neighborhood,cold,124
25,neighborhood,hot,126
25,state,hot,126
25,neighborhood,cold,127
25,neighborhood,hot,133
25,neighborhood,cold,136
25,state,cold,136
25,neighborhood,cold,137
25,neighborhood,cold,138
25,neighborhood,cold,145
25,neighborhood,cold,146
25,neighborhood,hot,147
25,neighborhood,hot,154
25,neighborhood,hot,155
25,neighborhood,hot,162
25,neighborhood,hot,165
25,state,hot,165
25,neighborhood,cold,167
25,neighborhood,hot,169
25,neighborhood,hot,170
25,state,hot,170
25,neighborhood,cold,176
25,neighborhood,hot,179
25,state,hot,179
25,neighborhood,cold,180
25,neighborhood,cold,182
25,neighborhood,hot,184
25,neighborhood,cold,185
25,neighborhood,hot,188
25,neighborhood,cold,190
25,neighborhood,cold,196
25,neighborhood,cold,200
25,neighborhood,cold,201
25,neighborhood,cold,202
25,neighborhood,hot,206
25,state,hot,206
25,neighborhood,hot,208
25,neighborhood,cold,210
25,state,cold,210
25,neighborhood,hot,212
25,state,hot,212
25,neighborhood,cold,217
25,neighborhood,hot,221
25,neighborhood,hot,225
25,state,hot,225
25,neighborhood,hot,226
25,state,hot,226
25,state,hot,227
25,state,hot,228
25,neighborhood,hot,230
25,neighborhood,hot,231
25,neighborhood,hot,232
25,neighborhood,cold,234
25,neighborhood,hot,235
25,neighborhood,hot,239
25,neighborhood,hot,240
25,state,hot,240
25,neighborhood,hot,245
25,neighborhood,cold,249
25,neighborhood,hot,250
25,neighborhood,cold,252
25,neighborhood,cold,257
25,state,hot,257
25,neighborhood,hot,258
25,neighborhood,cold,260
25,state,cold,260
25,neighborhood,hot,263
25,neighborhood,hot,267
25,state,hot,267
25,neighborhood,hot,268
25,neighborhood,hot,270
25,state,hot,270
25,neighborhood,hot,271
25,neighborhood,hot,276
25,state,hot,277
25,neighborhood,hot,282
25,neighborhood,cold,290
25,neighborhood,hot,294
25,neighborhood,hot,297
25,neighborhood,cold,299
25,neighborhood,cold,301
25,neighborhood,hot,304
25,state,hot,304
25,neighborhood,hot,309
25,state,hot,309
25,neighborhood,hot,310
25,state,hot,310
25,neighborhood,cold,314
25,neighborhood,cold,315
25,neighborhood,cold,316
25,state,hot,318
25,neighborhood,cold,320
25,neighborhood,cold,321
25,neighborhood,cold,323
25,neighborhood,hot,324
25,neighborhood,cold,328
25,neighborhood,cold,329
25,state,cold,329
25,neighborhood,hot,332
25,state,hot,332
25,neighborhood,hot,333
25,state,hot,333
25,neighborhood,hot,335
25,state,hot,335
25,neighborhood,cold,336
25,neighborhood,hot,337
25,state,hot,337
25,neighborhood,hot,339
25,neighborhood,hot,342
25,state,hot,342
25,neighborhood,hot,343
25,state,hot,343
25,neighborhood,cold,344
25,neighborhood,hot,354
25,neighborhood,cold,355
25,neighborhood,cold,356
25,neighborhood,cold,357
25,neighborhood,cold,358
25,neighborhood,hot,360
25,state,hot,360
25,neighborhood,cold,364
25,neighborhood,cold,365
25,neighborhood,cold,369
25,state,hot,378
25,neighborhood,hot,382
25,state,hot,382
25,neighborhood,cold,383
25,neighborhood,cold,385
25,neighborhood,cold,386
25,neighborhood,cold,387
25,state,cold,387
25,neighborhood,hot,390
25,state,hot,390
25,neighborhood,cold,391
25,neighborhood,cold,398
25,neighborhood,cold,400
25,neighborhood,hot,405
25,state,hot,405
25,state,cold,408
25,neighborhood,cold,410
25,neighborhood,cold,412
25,neighborhood,hot,413
25,state,hot,413
25,neighborhood,hot,416
25,state,hot,416
25,state,hot,418
25,neighborhood,cold,420
25,neighborhood,hot,421
25,neighborhood,hot,425
25,state,hot,425
25,neighborhood,hot,427
25,neighborhood,cold,429
25,state,cold,429
25,state,cold,432
25,neighborhood,hot,433
25,neighborhood,hot,441
25,neighborhood,hot,443
25,neighborhood,hot,445
25,state,hot,445
25,neighborhood,hot,454
25,state,hot,454
25,neighborhood,hot,455
25,state,hot,455
25,neighborhood,cold,456
25,state,cold,456
25,neighborhood,hot,458
25,state,hot,458
25,neighborhood,cold,463
25,state,cold,463
25,neighborhood,cold,465
25,neighborhood,cold,466
25,neighborhood,hot,469
25,neighborhood,hot,481
25,neighborhood,hot,483
25,neighborhood,cold,485
25,neighborhood,hot,488
25,neighborhood,hot,493
25,state,hot,493
25,neighborhood,hot,498
25,state,hot,498
25,neighborhood,hot,499
25,neighborhood,hot,506
25,state,hot,506
25,neighborhood,hot,507
25,neighborhood,cold,512
25,neighborhood,hot,513
25,neighborhood,cold,523
25,neighborhood,hot,526
25,state,hot,526
25,neighborhood,cold,529
25,neighborhood,cold,535
25,state,cold,535
25,neighborhood,cold,538
25,state,cold,538
25,neighborhood,hot,539
25,neighborhood,cold,542
25,state,cold,542
25,neighborhood,hot,544
25,state,hot,544
25,neighborhood,cold,545
25,neighborhood,hot,546
25,state,hot,546
25,neighborhood,hot,548
25,neighborhood,hot,549
25,neighborhood,hot,550
25,neighborhood,hot,552
25,state,hot,552
25,neighborhood,hot,553
25,state,hot,553
25,neighborhood,cold,556
25,neighborhood,cold,560
25,neighborhood,cold,562
25,neighborhood,hot,563
25,neighborhood,cold,565
25,neighborhood,hot,566
25,state,hot,566
25,state,hot,567
25,neighborhood,hot,571
25,state,hot,571
25,neighborhood,cold,572
25,neighborhood,cold,574
25,neighborhood,hot,578
25,neighborhood,hot,579
25,state,hot,579
25,neighborhood,hot,583
25,state,hot,583
25,neighborhood,hot,584
25,neighborhood,cold,587
25,neighborhood,cold,588
25,neighborhood,hot,591
25,state,hot,591
25,neighborhood,cold,593
25,neighborhood,cold,600
25,neighborhood,hot,606
25,neighborhood,hot,607
25,neighborhood,cold,611
25,neighborhood,hot,613
25,neighborhood,hot,624
25,neighborhood,cold,626
25,neighborhood,cold,627
25,neighborhood,cold,628
25,neighborhood,cold,629
25,neighborhood,cold,636
25,neighborhood,cold,638
25,neighborhood,cold,639
25,neighborhood,cold,640
25,neighborhood,cold,641
25,state,hot,641
25,neighborhood,cold,642
25,neighborhood,cold,646
25,neighborhood,cold,648
25,state,hot,649
25,neighborhood,hot,651
25,neighborhood,hot,661
25,neighborhood,cold,663
25,neighborhood,hot,665
25,neighborhood,hot,666
25,state,hot,666
25,neighborhood,cold,670
25,neighborhood,hot,672
25,state,hot,672
25,neighborhood,cold,677
25,neighborhood,cold,678
25,neighborhood,hot,679
25,state,hot,682
25,neighborhood,cold,685
25,neighborhood,hot,686
25,state,hot,686
25,neighborhood,cold,690
25,neighborhood,hot,699
25,state,hot,699
25,neighborhood,cold,707
25,neighborhood,cold,709
25,neighborhood,hot,715
25,state,hot,715
25,neighborhood,cold,716
25,neighborhood,hot,718
25,state,hot,718
25,neighborhood,cold,721
25,neighborhood,cold,723
25,neighborhood,cold,731
25,state,cold,732
25,neighborhood,hot,734
25,neighborhood,cold,736
25,neighborhood,hot,740
25,state,hot,740
25,neighborhood,hot,742
25,state,hot,742
